,Moran_BIGC670101.lag3,formula_H,formula_C,ABHPRK__59,Moran_BHAR880101.lag1,NMBroto_BHAR880101.lag1,Z5__73,ABHPRK__60,CTDD_polarizability.2.residue50,Z5__4,Z5__65,Z5__5,ABHPRK__57,DDE_HS,ABHPRK__76,ABHPRK__77,Z5__56,ABHPRK__78,NMBroto_CHAM810101.lag2,Ez__26,Ez__25,Ez__24,Ez__23,Ez__22,Ez__21,DDE_VN,Z5__1,Boman_Index,Moran_CHOC760101.lag3,Ez__29,Ez__30,Flexibility,Ez__27,MSW__19,MSW__20,GTPC_uncharger.aromatic.postivecharger,APAAC_Pc1.L,Polarity,Z3__1,Z3__4,Z3__5,CTDC_solventaccess.G1,CTDC_polarity.G3,CTDC_polarity.G1,DDE_KG,CTDC_hydrophobicity_ENGD860101.G1,CTDC_hydrophobicity_CASG920101.G3,CTDC_hydrophobicity_PONP930101.G3,CTDC_hydrophobicity_PRAM900101.G3,Geary_CHOC760101.lag3,Geary_BIGC670101.lag3,DDE_QN,Moran_CHAM820101.lag3,Calculate_mw,Ez__19,Ez__17,CTDD_hydrophobicity_ENGD860101.1.residue50,Cougar__12,Cougar__26,Ez__10,Ez__11,Cougar__27,Ez__9,Ez__15,Cougar__28,Cougar__24,Ez__12,Z5__31,Ez__8,Ez__7,Cougar__23,Cougar__15,Ez__14,Cougar__14,Ez__6,Ez__2,Cougar__8,Cougar__21,Cougar__22,Cougar__1,CTDD_charge.1.residue25,Geary_CHAM820101.lag3,DDE_KP,DDE_IQ,Z3__21,DDE_PP,DDE_II,Geary_BHAR880101.lag1,DDE_CC,CTDD_hydrophobicity_FASG890101.1.residue50,y,MotifBitVec_FKK,MotifBitVec_LKL,MotifBitVec_KKLL,MotifBitVec_KWK,MotifBitVec_VLK,MotifBitVec_CYCR,MotifBitVec_CRR,MotifBitVec_RFC,MotifBitVec_RRR,MotifBitVec_LKKL,MotifBitVec_ALW,MotifBitVec_GCS,MotifBitVec_AAAK,MotifBitVec_KLLS,MotifBitVec_LGKL,MotifBitVec_LLKKV,MotifBitVec_AKAAL,MotifBitVec_KVLKA,MotifBitVec_HIF,MotifBitVec_KKG,MotifBitVec_QN
peptide_pm_288,-1.206679198,-0.713255442,-0.680797565,2.400176473,-1.447535304,0.525170157,-1.701080036,3.112974035,0.182374309,1.057054045,2.082514087,3.091349642,3.383293927,-0.120008591,-1.061190017,-1.438768887,-0.672988205,-0.904990079,0.770793277,1.535929388,1.88878716,1.557886266,0.688876095,1.218162815,1.696650553,-0.103973833,2.490023524,-1.465993538,-0.547498613,1.170508861,1.99865036,0.08679014,1.37729162,1.386810057,1.976014509,-0.267115022,1.745075255,1.085673148,2.167914381,0.501755691,3.013515191,1.36534572,-0.412450608,2.357147306,-0.310535837,-0.732828417,-0.165677921,2.357147306,2.516426543,1.270930979,1.991371274,-0.076655725,-1.073109654,-0.83718486,0.961488214,1.291066455,-1.096710696,-2.012878962,-1.007017605,-1.368704516,-2.062107225,-0.742731866,-0.855694285,-2.141539665,-0.632537736,0.993596664,-1.850211263,1.113804509,-1.393915941,-2.365408796,1.288218461,-1.439387788,-0.361626346,-2.052308327,-1.672420154,-1.432305368,0.153201366,0.809218103,1.468789115,-2.058037162,0.071651612,1.878819286,-0.160852895,-0.055125679,0.776001371,0.071356005,-0.21190403,1.214621249,-0.031960773,-0.920645839,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_289,-0.171598842,-0.475324858,-0.364538461,-0.786853578,1.554183083,1.655979404,3.132092286,-0.897157599,0.11822044,-0.907495662,-0.440296321,-1.389972922,-0.702804966,-0.192928682,-1.02221377,-1.438768887,-2.358738304,-0.450263482,-1.001503514,0.183275494,0.398910934,0.375875487,0.620191827,0.391902986,0.11205528,-0.156596397,-0.353816262,0.457144242,0.156639291,0.783343706,0.621221232,-0.850241393,0.827718936,-0.981846812,-0.761742062,-0.267115022,-0.797068975,-1.398898088,-0.658270597,-0.768563152,-1.358667914,1.32540472,-0.803002076,0.960889263,-0.335961751,-0.695363887,1.567615648,0.960889263,0.660897307,-0.402043723,-0.0471425,-0.115428323,0.16778297,-0.188765145,-0.193598749,-0.293647561,-1.447318134,0.570596147,-0.16976331,0.57710647,1.046923332,0.08058234,-0.065994687,0.959299403,-0.240552886,-0.110497885,0.010507877,-1.898712069,-0.035491882,0.162594808,-0.128312122,-0.090430453,0.654628024,-0.150586302,0.29814938,-0.774636324,-0.090008571,0.145193672,-0.010502513,1.142362381,-0.958293136,-0.324107672,-0.200530192,-0.112601663,-1.523165654,-0.087596604,-0.238164603,-1.483748729,-0.092359508,-1.235560708,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,4.50438383,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_290,0.494162947,-0.587292192,-0.613027757,-1.277165894,2.035922859,2.059936866,2.56416208,-1.342727781,0.471066722,-1.42287417,-0.703298078,-1.779298893,-1.247618151,-0.173946159,0.210410027,-0.312691668,-2.520697724,0.134385,-0.617454474,-0.579875429,-0.365855788,-0.303852172,-0.204113356,-0.297649394,-0.428788516,-0.142897716,-0.70477148,1.53640512,0.97032359,-0.006996796,-0.147224693,-1.636298558,0.045857691,-0.904058418,-0.66561986,-0.267115022,-0.801376747,-1.696389105,-1.273392744,-1.225533611,-1.567920668,0.062270613,-0.104891326,0.509158719,-0.329342889,0.025828309,0.928199423,0.509158719,0.150626767,-1.233305875,-0.812751073,-0.105335059,0.914529998,-0.344173332,-0.69177884,-0.714444848,0.04714607,0.45528371,-0.66492669,1.683951095,2.015762728,-0.432911464,1.438321913,1.849058517,-0.537558656,-1.649696524,1.405210932,-2.625316412,1.134324555,1.356126124,-1.410538114,0.6499442,1.605432362,0.436977694,1.120325687,0.045446127,-1.284806875,-0.964451433,-1.326531881,1.000886863,-0.925358856,-1.169260834,-0.190201417,-0.097639542,-2.237177334,-0.046218136,-0.231328463,-1.873862243,-0.076636538,-1.06235753,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,4.50438383,4.44337594,4.50438383,3.981729105,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_291,0.720044239,-0.685263608,-0.748567374,0.060049512,-0.029649863,-0.162031717,0.890616003,0.528666982,0.471066722,0.251270413,-0.231999496,0.554089083,0.889725885,-0.153649944,-0.409729896,-0.789108953,0.468462255,-0.904990079,-0.594239028,1.126418509,1.189156371,0.79522982,1.086278719,1.27849624,1.284239216,6.936947608,0.539159928,-0.856759319,0.137233165,0.630529752,1.00692223,0.635436629,1.203957823,-0.095287404,0.6254661,-0.267115022,0.570861398,1.319380012,0.629496115,0.094851514,0.610244578,0.697760443,-0.312023087,0.509158719,-0.322265967,-0.636491055,-0.491802844,0.509158719,0.660897307,0.29382762,-0.262976073,-0.094543287,0.312574788,-0.747629623,0.632008242,0.875573964,0.976881865,-0.369531153,-0.169615817,-1.367883312,-0.800141055,0.017051714,-0.868166603,-1.349119622,0.085551559,0.71330057,-0.571117648,1.293423436,-0.444433011,-0.575578711,0.557645161,-0.633668078,-0.78996703,-0.263344123,-1.122419801,0.088699513,1.271970858,0.92056032,0.909071119,-0.812989685,2.504511132,-0.066643508,-0.179157835,-0.081641963,1.14169952,-0.001976059,-0.224019226,0.116239587,-0.059825455,2.277989472,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_292,1.0395153,-0.237394275,-0.364538461,1.874841849,0.446223623,0.228173149,-0.24666675,1.056496274,-0.089336197,1.28697706,-0.843717193,0.887234713,1.067837888,-0.18358583,-0.896114149,-1.438768887,0.558942398,-0.904990079,-0.14808941,3.087834632,1.310888222,1.723499466,1.959076505,1.858819099,1.594302155,-0.149854156,0.240913373,-1.162356594,0.544885799,3.471367145,2.504140484,-0.150625199,3.166106209,0.743183275,1.069030867,-0.267115022,-1.242107082,1.626050152,0.922881962,1.585797648,1.13548072,1.19618384,-0.701918167,0.748310184,-0.332704068,-1.010506696,2.251483268,0.748310184,0.90102462,-1.258083117,-1.463372119,-0.110460602,0.804580722,-0.436723694,-0.118106402,-0.010968392,0.685200047,0.757992999,0.371157586,-0.816901525,-1.136116677,0.436778206,-1.137357297,-0.816434591,0.297673652,1.372252196,-1.144085362,1.366228706,-1.079245984,-1.388659156,1.803196537,1.226585758,-1.301172309,1.037212824,-0.932960953,-0.877262411,1.443106512,1.448728379,2.044613933,0.342215467,0.452068961,-1.401112598,-0.195446557,-0.10523758,1.198009778,-0.067230877,8.240147107,-0.315783545,-0.084620949,0.679862671,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_293,-0.402580628,-0.643275858,-0.228998845,0.929239526,-1.832601962,-2.791726686,0.22022257,0.043490562,-1.727437037,0.621736479,0.276132932,-0.585999609,0.296019208,-0.142914909,-1.384992681,-0.734970625,1.369773892,-0.904990079,-0.374504912,0.292727182,0.275029386,0.597836962,0.549362113,0.727836314,0.485224065,-0.120504108,1.497626404,0.001976541,-0.980698546,-0.065869223,-0.372235282,-0.36646183,-0.033224976,2.979772075,2.156765646,5.886291184,-0.80676434,-0.82850329,1.4870855,0.737840908,-0.767097647,-0.127833183,-0.736908751,0.82189525,-0.318522855,0.667768616,2.175731778,0.82189525,0.974909947,1.013305436,0.629939998,-0.088835323,-0.877500757,-0.463739523,1.258797254,1.880643208,0.748023823,-1.333750895,-2.583556753,-0.832677961,-0.614149907,-3.16160869,-0.839243481,-0.544344643,-3.389736306,1.152233191,-0.373339793,0.26590788,-1.460274257,-1.387500602,1.075204732,-2.162589675,-0.69344536,-1.672220729,-0.398673797,-1.512802686,-1.092742296,0.239889813,0.138857662,0.201642544,0.602285042,0.97052476,-0.173316685,-0.073180554,0.67481283,0.021424376,-0.220153238,1.796575464,-0.050933769,-0.222988283,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_294,-0.355551137,0.770311725,0.629418725,-0.637628091,-0.555133563,-0.527408371,0.106291375,-0.775638459,1.203901308,-0.346199823,-1.068543012,-0.318714654,-0.136199252,-0.259478803,0.989560187,0.588170107,0.784631009,0.004463115,-0.18426124,-0.514775527,-0.608697077,-0.63413936,-0.388320315,-0.131563789,-0.648738328,-0.204622092,-1.022906568,-0.076010246,-0.183427676,-0.94424112,-0.926278716,1.153863851,-0.427211097,0.188698952,0.139645621,-0.267115022,-0.294866945,0.47495677,-0.69457787,-0.342413832,-0.294607713,-1.040331401,-0.439488786,-1.054523931,-0.359166572,-0.473458596,-0.399818891,-1.054523931,-0.909165892,-0.066934876,0.177409077,-0.150813923,0.282121405,0.563439138,-0.368696536,-0.287044359,-0.85398247,-0.05137982,-0.261401397,0.568611515,-0.202473274,-0.193328911,0.274505232,0.494113851,-0.183106217,-0.295294205,-0.195074369,0.577301476,0.084703456,0.179036615,-0.106522105,-0.047452293,0.897783576,-0.051855738,0.153545334,-0.049739638,0.436408431,-0.039953688,0.182324621,0.01673668,-1.039362132,-0.602856445,3.604716847,-0.165056805,0.555837487,-0.232663831,-0.262131172,0.705135008,-0.147482081,-0.702627853,1,-0.307770366,-0.256663501,-0.242694301,3.411836016,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_295,2.695777617,-0.433337108,-0.522668013,1.174395684,0.966601116,0.643895202,0.001062139,-0.208549137,-0.587472125,1.584965069,-0.6446767,-0.779272408,0.737058454,-0.163979441,0.435497851,1.577509378,0.194240114,1.333663937,-0.756613315,0.698437865,0.322329996,0.174917541,0.322149671,0.383302703,0.117729976,-0.135705265,0.487869909,0.429714238,2.248935821,1.031671988,0.836136459,-1.294368193,0.920535509,0.760978586,0.089613598,-0.267115022,-0.148427751,-0.277081886,0.380650111,1.5919246,-0.838526045,-0.168388659,0.571739093,-0.303956259,-0.325867676,0.211277731,-0.013486291,-0.303956259,-0.155535557,-2.165151355,-2.426620036,-0.10003562,2.199010485,-0.482645629,-0.64836369,-0.57112162,2.563630954,1.185871269,0.604302624,-1.133436578,-0.192709433,0.402696635,-0.998153749,-1.283639081,0.216555039,-0.01997839,-1.324806352,-0.317760075,-0.806884275,-0.600448559,-0.698086097,0.625071177,-1.443713235,0.873844831,-0.032989991,2.652479318,-1.281171656,-0.455148193,-0.658136625,0.974419494,1.939923479,-1.829239877,-0.184778324,-0.089783725,-0.376528284,-0.024492495,-0.227739168,-0.974536168,-0.068381239,1.951377765,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_296,-0.517146771,0.196479142,0.380929428,0.271188787,0.741677288,0.624660881,-0.493731657,0.736599733,0.182374309,0.145452703,-0.193449114,0.799790815,0.516538831,-0.227799232,-0.00883136,-0.232257581,0.620324806,-0.541208802,-0.026094403,0.234204604,0.440073323,0.338760951,-0.128491759,0.072781339,0.139199506,-0.181760624,-0.056029717,-0.169418149,-0.059423229,0.411625269,0.226538439,0.007768958,0.070022434,0.970000753,1.10378569,-0.267115022,-0.778866978,0.851691249,0.170873875,0.294940565,0.878774294,0.286938735,-0.060954286,0.139561002,-0.34812048,-0.39564765,0.595280231,0.139561002,0.28979146,-0.044096216,0.325222964,-0.133969466,-0.070204507,0.289380213,-0.149240645,-0.101261679,-0.781164002,-0.619897658,1.183003123,-0.422363694,-0.554183281,1.169701085,-0.662616108,-0.383410784,1.074697085,0.507385521,-0.448231112,0.849312864,-0.705221468,-0.712327206,0.939148907,-0.500868558,-0.949034342,-0.382864631,-0.979937259,-0.392748436,-0.0280902,0.831996741,0.820004561,-0.660838422,0.287221443,-0.051735124,-0.219503964,-0.140086807,1.114389675,-0.163608095,-0.250722468,-0.864598939,-0.121242317,-0.637222457,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,8.149642119,-0.142044165,-0.122704775
peptide_pm_297,-3.842869179,-1.622990025,-1.719934623,-1.277165894,-0.391642448,0.36235312,0.777853984,-1.342727781,-0.164056586,-3.991727362,1.703540951,0.614862868,3.383293927,-0.031799884,-0.078988604,-1.438768887,-0.667458326,-0.904990079,2.240477553,0.948657243,-3.997080087,-0.843874949,1.53806564,2.491257365,1.374042535,-0.040318286,1.694700108,-0.972461749,-3.804324232,-1.913344471,-3.570686222,2.784661568,1.766523898,-1.433051249,-1.934880197,-0.267115022,0.552036521,2.885536288,1.384330304,-4.402841284,1.173858641,0.358832534,0.571739093,1.322273698,-0.27977906,0.211277731,-1.687594226,1.322273698,1.477330171,2.861112224,2.736457254,-0.029753962,-3.734709218,-1.673093438,0.432090986,2.587848261,-1.601585406,-1.651165599,-0.851654575,3.94539092,-1.180116799,-1.050043283,2.071631378,1.495825232,-0.770134549,-0.142333411,-0.762149525,0.62886342,-0.171638179,-1.062384378,0.663871134,2.233734209,3.310962884,-0.575451978,-0.471508506,-1.286295695,0.746908279,-0.123567145,1.355695983,-1.339867821,-0.273260117,2.752126022,-0.112856752,0.01440087,-0.194253447,0.263635032,-0.180137596,-0.676361627,0.041101317,-1.37412325,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_298,-0.08540115,-0.559300358,-0.590437821,0.420069045,-0.780623234,-0.925106196,0.043479896,0.736599733,-0.322837413,0.090448027,-0.656078902,0.857629999,0.60474668,-0.173946159,-0.754252075,-0.312691668,0.30994829,-0.904990079,-2.160325891,1.837759869,1.754959417,1.455246299,1.601635212,1.702632892,1.947551248,-0.142897716,0.851157351,-1.2297851,-0.073136844,1.642605111,1.875428017,1.201246289,1.930970472,0.210843708,0.672795482,-0.267115022,1.400227506,0.638763668,0.560487049,-0.039928994,0.797757123,1.050810349,-1.554813653,0.509158719,-0.329342889,-1.828665911,-0.641276766,0.509158719,0.660897307,0.349194295,0.221245453,-0.105335059,-0.238880117,-0.593246346,1.077379387,1.175456059,-1.254484043,-0.006930164,-0.258154124,-1.550027571,-1.427608531,0.00465154,-1.920923738,-1.401655625,-0.030060265,1.368893779,-1.603131491,1.01474249,-1.875221479,-1.555055447,1.531147266,0.013938996,-1.806017978,-0.15241375,-1.88112208,-0.229304724,1.255247557,1.460529545,1.394412286,-0.146425495,-0.036133303,0.621827104,-0.190201417,-0.097639542,1.16391513,-0.046218136,-0.231328463,0.929656286,-0.076636538,-1.06235753,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,7.535629654,7.535629654,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_299,-0.541227575,0.434409725,0.155030068,2.155020315,-0.793481366,-0.00101521,0.398492399,1.776263491,-0.234625843,2.160159333,-0.394327246,1.215097717,2.021260963,-0.192928682,-0.164736346,-0.941970114,-0.650966273,-0.904990079,1.794584767,0.892278669,1.10784126,0.8221283,0.827565337,1.137598389,1.200512073,-0.156596397,1.77632224,-0.95667836,-0.481886123,0.745061736,0.851782299,0.898327147,0.483721733,0.827098209,0.776951389,-0.267115022,3.513276051,1.896553915,1.526233251,1.970173978,1.0207056,0.446702732,0.48581777,1.412619806,-0.335961751,0.128855766,-1.222564244,1.412619806,1.568044933,0.915112128,1.200119368,-0.115428323,-0.673258739,-0.061915128,1.166950209,1.407051061,0.095354592,-1.306026876,-0.804956445,-0.356560633,-1.274133932,-0.650052786,-0.186546799,-0.571562,-0.553206057,-0.137186554,0.327258822,0.683650707,0.129491756,0.045112631,0.348389964,-1.085959097,-0.723268886,-0.799564249,-0.560272417,-1.3015727,0.738002373,-0.059533861,0.607592338,-1.437494598,-0.958293136,1.301847972,-0.200530192,-0.112601663,-0.034408894,-0.087596604,-0.238164603,0.728452095,-0.092359508,0.150064715,1,-0.307770366,3.896151948,4.120409904,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_300,1.065714432,0.504389308,0.674598597,-0.274254339,-0.493771795,-1.029676519,-0.358067909,-0.15454063,-0.164056586,-0.620338046,0.68051917,0.011148609,0.296019208,-0.251812056,-0.387680476,-0.031172363,0.612612499,0.044004558,-2.210821009,0.632412121,0.298036763,0.307983929,0.435148094,0.271232516,0.173853912,-0.199089407,0.286263051,0.291558663,1.189599626,0.675712964,0.653854357,-0.79808028,0.54772802,-0.696087432,-0.213105112,-0.267115022,-0.395567151,-0.109721338,0.279337758,-0.49488851,0.08843501,0.675165249,0.26242233,-0.62920225,-0.356493317,-0.085441344,0.656156883,-0.62920225,-0.482108702,-1.087553083,-0.866450283,-0.146737409,1.474746132,0.622107769,-0.509443743,-0.459165851,1.730587682,0.599777197,0.890278005,-1.011854707,-0.280310971,0.773772946,-0.874948313,-1.188106723,0.832321641,0.617046831,-1.076637915,-0.341259846,-0.907360735,-0.865347748,0.531691079,-0.104968003,-0.822490426,0.425012886,-0.606686758,0.751755991,0.007249907,0.291881596,0.281301435,0.368354477,0.106142785,-1.301688851,-0.232569827,-0.159013836,-0.046983725,-0.215951709,-0.259370161,0.554387872,-0.141131817,0.870589935,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,3.981729105,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_301,0.406732645,0.168487308,0.245389812,0.193771053,0.207099831,0.020602166,-0.390021152,-0.029468298,0.056855869,0.391120579,-0.58288783,-0.082870019,0.436349877,-0.235983535,-1.48823411,-0.670988965,-0.157369413,-0.55853172,-0.543340214,0.249248519,0.905899161,0.675585827,0.532072399,0.477136372,0.529381889,-0.187666802,-0.499932662,-1.091849922,0.206449826,0.388693843,0.454155231,-0.493406957,0.243290866,0.129006128,-0.133090319,-0.267115022,0.056079518,-0.004864066,-0.178146481,0.357807265,0.032903807,1.115280332,-1.176573046,0.332394594,-0.350974198,-0.820788617,0.859961327,0.332394594,0.483411902,-0.005500933,-0.128933677,-0.138321171,0.124712722,0.156022516,0.700788327,0.923907701,0.933763683,-0.845118222,-1.328199485,-1.272596283,-0.44174472,-1.404018608,-1.096805385,-1.24977207,-1.264140996,1.620499179,-1.160718227,0.312043373,-0.929966831,-0.925830611,1.076151718,-1.259591912,-1.171897407,-1.169795402,-0.564170335,0.370519356,0.468452507,1.107612372,0.889095661,-0.842443033,1.66499384,0.146286053,-0.223957208,-0.146537716,0.553009171,-0.181448395,-0.253669866,-0.154402017,-0.128021265,2.800826394,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_302,0.028878208,0.350434225,0.493879108,0.060049512,-0.147256043,-0.473369965,-0.385511281,0.142506158,0.34404206,-0.103765671,-0.478053659,0.007889746,0.296019208,-0.251812056,-0.387680476,-0.031172363,0.507885684,0.044004558,-1.302069422,0.458514809,0.693608463,0.57576968,0.732452574,0.674704061,0.707131846,-0.199089407,0.144241342,-0.636581031,-0.065960709,0.629419167,0.577303132,-0.896930091,0.410378543,-0.391398259,-0.333306717,-0.267115022,0.482870247,-1.035169067,0.262228757,-0.186360023,0.108439269,0.675165249,-0.974844722,-0.303956259,2.155942658,-1.272317645,-0.013486291,-0.303956259,-0.155535557,-0.14275952,-0.096099347,-0.146737409,0.153791652,0.374049714,0.704555134,0.46243785,0.064501138,0.030060909,0.163121898,-1.557497836,-0.698614129,0.229710404,-1.634287202,-1.474525051,0.131506212,1.203685106,-1.159887159,0.493492564,-1.482720738,-1.086651871,1.054648487,-0.306199107,-1.41595153,-0.020413766,-1.093436953,0.446546696,0.732650144,0.769005128,0.886390582,0.204561459,0.106142785,-0.391070225,-0.232569827,-0.159013836,0.492263443,-0.215951709,-0.259370161,0.182935004,-0.141131817,2.117652816,1,-0.307770366,3.896151948,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_303,1.225757342,-0.293377942,-0.251588781,-0.226496646,3.299129763,2.570063897,-0.563691313,-0.86288297,1.031469641,0.54026566,-0.162321477,-0.631288383,-0.089890132,-0.18358583,-0.442155513,1.200474595,0.400702477,1.035176735,0.003358382,-1.394212297,-0.852978632,-0.91116612,-0.856619314,-1.031951909,-1.333770355,-0.149854156,-0.904599824,-0.407965967,1.95718169,-0.98355638,-1.220965108,-1.149148348,-0.853905594,-0.267048299,-0.94045109,-0.267115022,-0.550275982,-1.031388351,-0.343678413,0.829534529,-0.67638429,0.73098867,0.207837019,-1.16490153,-0.332704068,-0.137803534,-0.210440165,-1.16490153,-1.019993883,-1.709481566,-0.979650712,-0.110460602,1.983399004,-0.373000168,-0.978061599,-0.7421555,-1.764927224,-1.292024811,-0.747906629,1.006480506,-0.486054885,-0.431495259,0.402959389,0.780346586,-0.459061369,-0.618232036,-1.358726432,-0.134232161,-0.349455909,-0.298968033,-0.622875891,-1.177609881,-0.189903795,-1.070704678,-0.130721342,3.195432705,-0.807044506,-0.179365239,-0.442061342,-1.78626296,-0.942794651,-1.610308727,-0.195446557,-0.10523758,-0.26858691,-0.067230877,-0.23479998,-3.238860402,-0.084620949,-1.52083653,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
peptide_pm_304,-0.234933185,-0.013459608,0.20020994,1.318605188,-0.080828793,-0.190232006,-0.408274648,0.216767855,0.471066722,0.343906604,0.680032801,-0.431026493,1.189703995,-0.210823738,-1.622447968,-0.994264722,0.30573886,-0.904990079,1.715712613,0.405405507,0.313759935,0.539639833,0.515071489,0.25102617,0.220340292,-0.16951031,0.349048144,-1.115085042,-0.032927009,0.831431774,0.374639456,-0.111971575,0.658417068,0.908100891,-0.331471992,-0.267115022,0.029971196,-1.234712564,0.477728621,0.565647476,-0.591778762,1.940496112,-1.361490676,0.915716209,-0.342201433,-1.643216489,0.405040693,0.915716209,1.069113739,-0.21354611,-0.026529396,-0.124943366,-0.110466433,0.005519965,-0.036384395,-0.401113011,-1.94868677,-0.914335076,0.207572403,-1.162634279,-1.315452367,0.245021452,-1.493020036,-0.587721736,0.405440424,1.066378475,-1.590078719,0.894858929,-1.207429521,-1.705331247,1.020837456,-0.527153335,-1.309348717,-0.520854547,-1.691658863,-0.105711806,0.990563385,1.507596245,1.46726432,-0.558993165,-0.510386931,-0.19930151,-0.210267254,-0.126706637,1.072961657,-0.126604589,-0.244609116,0.037070486,-0.107181743,-1.68588897,1,-0.307770366,-0.256663501,-0.242694301,-0.293097322,-0.225054106,-0.222005948,-0.225054106,-0.222005948,-0.251147171,-0.209453975,-0.1632475,-0.150850937,-0.137447036,-0.132702912,-0.132702912,-0.132702912,-0.127795377,-0.127795377,-0.122704775,-0.142044165,-0.122704775
